i,j,x,y,rho,u,v,p,in_wedge
0,0,0.0250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
1,0,0.0750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
2,0,0.1250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
3,0,0.1750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
4,0,0.2250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
5,0,0.2750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
6,0,0.3250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
7,0,0.3750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
8,0,0.4250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
9,0,0.4750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
10,0,0.5250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
11,0,0.5750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
12,0,0.6250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
13,0,0.6750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
14,0,0.7250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
15,0,0.7750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
16,0,0.8250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
17,0,0.8750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
18,0,0.9250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
19,0,0.9750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
20,0,1.0250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
21,0,1.0750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
22,0,1.1250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
23,0,1.1750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
24,0,1.2250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
25,0,1.2750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
26,0,1.3250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
27,0,1.3750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
28,0,1.4250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
29,0,1.4750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
30,0,1.5250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
31,0,1.5750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
32,0,1.6250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
33,0,1.6750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
34,0,1.7250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
35,0,1.7750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
36,0,1.8250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
37,0,1.8750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
38,0,1.9250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
39,0,1.9750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
40,0,2.0250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
41,0,2.0750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
42,0,2.1250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
43,0,2.1750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
44,0,2.2250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
45,0,2.2750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
46,0,2.3250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
47,0,2.3750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
48,0,2.4250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
49,0,2.4750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
50,0,2.5250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
51,0,2.5750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
52,0,2.6250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
53,0,2.6750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
54,0,2.7250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
55,0,2.7750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
56,0,2.8250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
57,0,2.8750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
58,0,2.9250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
59,0,2.9750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
60,0,3.0250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
61,0,3.0750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
62,0,3.1250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
63,0,3.1750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
64,0,3.2250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
65,0,3.2750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
66,0,3.3250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
67,0,3.3750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
68,0,3.4250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
69,0,3.4750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
70,0,3.5250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
71,0,3.5750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
72,0,3.6250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
73,0,3.6750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
74,0,3.7250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
75,0,3.7750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
76,0,3.8250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
77,0,3.8750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
78,0,3.9250,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
79,0,3.9750,0.0250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
80,0,4.0250,0.0250,1.000000e+00,3.549648e+00,2.195358e-18,1.000000e+00,0
81,0,4.0750,0.0250,1.000000e+00,3.549648e+00,-1.633232e-16,1.000000e+00,0
82,0,4.1250,0.0250,1.000000e+00,3.549648e+00,-2.921065e-15,1.000000e+00,0
83,0,4.1750,0.0250,1.000000e+00,3.549648e+00,-3.056840e-14,1.000000e+00,0
84,0,4.2250,0.0250,1.000000e+00,3.549648e+00,-2.910313e-13,1.000000e+00,0
85,0,4.2750,0.0250,1.000000e+00,3.549648e+00,-2.725052e-12,1.000000e+00,0
86,0,4.3250,0.0250,1.000000e+00,3.549648e+00,-2.517652e-11,1.000000e+00,0
87,0,4.3750,0.0250,1.000000e+00,3.549648e+00,-2.289779e-10,1.000000e+00,0
88,0,4.4250,0.0250,1.000000e+00,3.549648e+00,-2.043517e-09,1.000000e+00,0
89,0,4.4750,0.0250,1.000000e+00,3.549648e+00,-1.787599e-08,1.000000e+00,0
90,0,4.5250,0.0250,1.000000e+00,3.549648e+00,-1.559661e-07,1.000000e+00,0
91,0,4.5750,0.0250,1.000002e+00,3.549647e+00,-1.369538e-06,1.000003e+00,0
92,0,4.6250,0.0250,1.000017e+00,3.549641e+00,-1.211614e-05,1.000024e+00,0
93,0,4.6750,0.0250,1.036958e+00,3.448777e+00,-1.579340e-03,1.116020e+00,0
94,0,4.7250,0.0250,3.095819e+00,1.165938e+00,3.176428e-02,8.306913e+00,0
95,0,4.7750,0.0250,4.143091e+00,4.692602e-01,1.228039e-01,1.284090e+01,0
96,0,4.8250,0.0250,4.038056e+00,1.758446e-01,1.009489e-01,1.306022e+01,0
97,0,4.8750,0.0250,3.891392e+00,-1.181260e-02,6.445598e-02,1.285141e+01,0
98,0,4.9250,0.0250,4.098514e+00,-1.407320e-01,4.308272e-02,1.255264e+01,0
99,0,4.9750,0.0250,4.293059e+00,-2.011032e-01,2.019043e-02,1.252870e+01,0
100,0,5.0250,0.0250,4.395858e+00,-2.183263e-01,-1.102099e-03,1.275905e+01,0
101,0,5.0750,0.0250,4.556047e+00,-1.408543e-01,-5.006516e-02,1.322345e+01,0
102,0,5.1250,0.0250,4.815198e+00,1.685040e-02,-8.749019e-02,1.392281e+01,0
103,0,5.1750,0.0250,5.073019e+00,2.161068e-01,-9.748525e-02,1.458510e+01,0
104,0,5.2250,0.0250,5.267817e+00,4.108093e-01,-9.430913e-02,1.514277e+01,0
105,0,5.2750,0.0250,5.469726e+00,5.961506e-01,-8.523609e-02,1.553935e+01,0
106,0,5.3250,0.0250,5.584418e+00,7.473682e-01,-7.394998e-02,1.560958e+01,0
107,0,5.3750,0.0250,5.580162e+00,8.806794e-01,-6.082218e-02,1.551264e+01,0
108,0,5.4250,0.0250,5.550866e+00,9.944067e-01,-4.922143e-02,1.531591e+01,0
109,0,5.4750,0.0250,5.502197e+00,1.091583e+00,-4.015212e-02,1.505924e+01,0
110,0,5.5250,0.0250,5.442618e+00,1.176504e+00,-3.329538e-02,1.477650e+01,0
111,0,5.5750,0.0250,5.377659e+00,1.252779e+00,-2.786521e-02,1.448578e+01,0
112,0,5.6250,0.0250,5.309806e+00,1.322204e+00,-2.324899e-02,1.419312e+01,0
113,0,5.6750,0.0250,5.240167e+00,1.385539e+00,-1.928277e-02,1.389957e+01,0
114,0,5.7250,0.0250,5.169507e+00,1.443519e+00,-1.611783e-02,1.360503e+01,0
115,0,5.7750,0.0250,5.098600e+00,1.497465e+00,-1.369532e-02,1.331121e+01,0
116,0,5.8250,0.0250,5.029473e+00,1.548866e+00,-1.175436e-02,1.302285e+01,0
117,0,5.8750,0.0250,4.961260e+00,1.598092e+00,-1.006480e-02,1.273744e+01,0
118,0,5.9250,0.0250,4.894251e+00,1.645607e+00,-8.695847e-03,1.245687e+01,0
119,0,5.9750,0.0250,4.827507e+00,1.691446e+00,-7.519520e-03,1.217878e+01,0
120,0,6.0250,0.0250,4.760477e+00,1.735758e+00,-6.489814e-03,1.190176e+01,0
121,0,6.0750,0.0250,4.692279e+00,1.778321e+00,-5.674498e-03,1.162409e+01,0
122,0,6.1250,0.0250,4.621994e+00,1.819166e+00,-4.949489e-03,1.134425e+01,0
123,0,6.1750,0.0250,4.549888e+00,1.858562e+00,-4.223477e-03,1.106538e+01,0
124,0,6.2250,0.0250,4.478511e+00,1.897314e+00,-3.462450e-03,1.079353e+01,0
125,0,6.2750,0.0250,4.409691e+00,1.935534e+00,-2.518502e-03,1.053397e+01,0
126,0,6.3250,0.0250,4.343682e+00,1.972750e+00,-1.417267e-03,1.028896e+01,0
127,0,6.3750,0.0250,4.280152e+00,2.009665e+00,-4.375461e-04,1.005630e+01,0
128,0,6.4250,0.0250,4.218483e+00,2.046344e+00,4.379636e-04,9.832248e+00,0
129,0,6.4750,0.0250,4.157756e+00,2.082096e+00,1.353503e-03,9.614093e+00,0
130,0,6.5250,0.0250,4.097279e+00,2.116341e+00,2.310005e-03,9.399514e+00,0
131,0,6.5750,0.0250,4.036575e+00,2.148653e+00,3.279832e-03,9.186295e+00,0
132,0,6.6250,0.0250,3.975148e+00,2.178663e+00,4.175268e-03,8.972837e+00,0
133,0,6.6750,0.0250,3.912998e+00,2.206354e+00,4.927028e-03,8.757990e+00,0
134,0,6.7250,0.0250,3.852004e+00,2.232485e+00,5.528914e-03,8.545728e+00,0
135,0,6.7750,0.0250,3.793610e+00,2.258041e+00,6.013549e-03,8.340509e+00,0
136,0,6.8250,0.0250,3.738084e+00,2.283543e+00,6.403317e-03,8.144331e+00,0
137,0,6.8750,0.0250,3.684934e+00,2.309167e+00,6.740046e-03,7.956368e+00,0
138,0,6.9250,0.0250,3.633979e+00,2.335108e+00,7.036593e-03,7.777325e+00,0
139,0,6.9750,0.0250,3.584999e+00,2.361475e+00,7.277303e-03,7.606359e+00,0
140,0,7.0250,0.0250,3.536745e+00,2.387842e+00,7.480050e-03,7.440667e+00,0
141,0,7.0750,0.0250,3.487919e+00,2.413716e+00,7.684161e-03,7.276811e+00,0
142,0,7.1250,0.0250,3.437870e+00,2.439142e+00,7.904827e-03,7.115843e+00,0
143,0,7.1750,0.0250,3.386436e+00,2.463948e+00,8.142036e-03,6.956736e+00,0
144,0,7.2250,0.0250,3.333543e+00,2.487913e+00,8.401088e-03,6.799131e+00,0
145,0,7.2750,0.0250,3.279556e+00,2.511135e+00,8.726632e-03,6.643722e+00,0
146,0,7.3250,0.0250,3.227133e+00,2.533744e+00,9.169526e-03,6.492997e+00,0
147,0,7.3750,0.0250,3.176758e+00,2.555474e+00,9.741324e-03,6.346343e+00,0
148,0,7.4250,0.0250,3.128106e+00,2.576029e+00,1.043288e-02,6.203909e+00,0
149,0,7.4750,0.0250,3.081532e+00,2.595563e+00,1.112148e-02,6.066495e+00,0
150,0,7.5250,0.0250,3.037205e+00,2.614468e+00,1.164720e-02,5.935487e+00,0
151,0,7.5750,0.0250,2.994767e+00,2.632972e+00,1.203383e-02,5.809827e+00,0
152,0,7.6250,0.0250,2.953512e+00,2.651064e+00,1.231583e-02,5.688548e+00,0
153,0,7.6750,0.0250,2.912728e+00,2.668617e+00,1.251965e-02,5.569545e+00,0
154,0,7.7250,0.0250,2.871976e+00,2.685555e+00,1.265952e-02,5.452383e+00,0
155,0,7.7750,0.0250,2.831046e+00,2.701916e+00,1.274773e-02,5.336295e+00,0
156,0,7.8250,0.0250,2.789801e+00,2.717816e+00,1.279936e-02,5.222092e+00,0
157,0,7.8750,0.0250,2.748600e+00,2.733406e+00,1.283058e-02,5.109742e+00,0
158,0,7.9250,0.0250,2.708055e+00,2.748823e+00,1.285418e-02,5.000246e+00,0
159,0,7.9750,0.0250,2.668297e+00,2.764173e+00,1.287655e-02,4.893450e+00,0
160,0,8.0250,0.0250,2.629385e+00,2.779516e+00,1.289947e-02,4.790054e+00,0
161,0,8.0750,0.0250,2.591300e+00,2.794895e+00,1.292732e-02,4.689666e+00,0
162,0,8.1250,0.0250,2.554144e+00,2.810381e+00,1.297100e-02,4.593048e+00,0
163,0,8.1750,0.0250,2.518023e+00,2.826040e+00,1.304727e-02,4.499969e+00,0
164,0,8.2250,0.0250,2.483118e+00,2.841851e+00,1.317005e-02,4.410973e+00,0
165,0,8.2750,0.0250,2.449080e+00,2.857479e+00,1.333776e-02,4.324653e+00,0
166,0,8.3250,0.0250,2.415725e+00,2.872646e+00,1.353783e-02,4.240681e+00,0
167,0,8.3750,0.0250,2.382863e+00,2.887161e+00,1.376053e-02,4.157935e+00,0
168,0,8.4250,0.0250,2.350436e+00,2.900911e+00,1.396744e-02,4.076583e+00,0
169,0,8.4750,0.0250,2.318279e+00,2.913925e+00,1.412275e-02,3.995976e+00,0
170,0,8.5250,0.0250,2.286482e+00,2.926327e+00,1.422732e-02,3.916740e+00,0
171,0,8.5750,0.0250,2.255133e+00,2.938307e+00,1.429857e-02,3.838744e+00,0
172,0,8.6250,0.0250,2.224441e+00,2.950067e+00,1.434938e-02,3.762962e+00,0
173,0,8.6750,0.0250,2.194403e+00,2.961763e+00,1.438365e-02,3.689269e+00,0
174,0,8.7250,0.0250,2.165000e+00,2.973466e+00,1.440042e-02,3.618256e+00,0
175,0,8.7750,0.0250,2.136204e+00,2.985229e+00,1.440429e-02,3.549446e+00,0
176,0,8.8250,0.0250,2.108146e+00,2.997115e+00,1.440333e-02,3.483373e+00,0
177,0,8.8750,0.0250,2.081032e+00,3.009185e+00,1.440296e-02,3.419662e+00,0
178,0,8.9250,0.0250,2.055010e+00,3.021480e+00,1.440941e-02,3.358763e+00,0
179,0,8.9750,0.0250,2.029948e+00,3.033912e+00,1.443005e-02,3.299866e+00,0
180,0,9.0250,0.0250,2.005378e+00,3.046115e+00,1.446308e-02,3.242499e+00,0
181,0,9.0750,0.0250,1.981008e+00,3.057943e+00,1.450029e-02,3.185747e+00,0
182,0,9.1250,0.0250,1.956696e+00,3.069330e+00,1.452957e-02,3.129834e+00,0
183,0,9.1750,0.0250,1.932371e+00,3.080241e+00,1.454933e-02,3.074186e+00,0
184,0,9.2250,0.0250,1.907986e+00,3.090662e+00,1.455444e-02,3.019205e+00,0
185,0,9.2750,0.0250,1.883513e+00,3.100640e+00,1.455264e-02,2.964562e+00,0
186,0,9.3250,0.0250,1.859237e+00,3.110276e+00,1.454735e-02,2.910896e+00,0
187,0,9.3750,0.0250,1.835283e+00,3.119663e+00,1.453951e-02,2.858029e+00,0
188,0,9.4250,0.0250,1.811922e+00,3.128923e+00,1.453055e-02,2.806735e+00,0
189,0,9.4750,0.0250,1.789164e+00,3.138126e+00,1.452175e-02,2.756597e+00,0
190,0,9.5250,0.0250,1.767153e+00,3.147331e+00,1.451633e-02,2.708369e+00,0
191,0,9.5750,0.0250,1.745803e+00,3.156563e+00,1.451442e-02,2.661336e+00,0
192,0,9.6250,0.0250,1.725178e+00,3.165876e+00,1.451548e-02,2.616402e+00,0
193,0,9.6750,0.0250,1.705140e+00,3.175329e+00,1.451886e-02,2.572789e+00,0
194,0,9.7250,0.0250,1.685687e+00,3.184800e+00,1.451938e-02,2.531035e+00,0
195,0,9.7750,0.0250,1.666360e+00,3.194183e+00,1.451774e-02,2.489661e+00,0
196,0,9.8250,0.0250,1.647277e+00,3.203111e+00,1.451324e-02,2.449322e+00,0
197,0,9.8750,0.0250,1.628149e+00,3.211865e+00,1.450460e-02,2.408945e+00,0
198,0,9.9250,0.0250,1.609270e+00,3.220070e+00,1.449033e-02,2.369449e+00,0
199,0,9.9750,0.0250,1.581303e+00,3.231964e+00,1.445677e-02,2.311099e+00,0
0,1,0.0250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
1,1,0.0750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
2,1,0.1250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
3,1,0.1750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
4,1,0.2250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
5,1,0.2750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
6,1,0.3250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
7,1,0.3750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
8,1,0.4250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
9,1,0.4750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
10,1,0.5250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
11,1,0.5750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
12,1,0.6250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
13,1,0.6750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
14,1,0.7250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
15,1,0.7750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
16,1,0.8250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
17,1,0.8750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
18,1,0.9250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
19,1,0.9750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
20,1,1.0250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
21,1,1.0750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
22,1,1.1250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
23,1,1.1750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
24,1,1.2250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
25,1,1.2750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
26,1,1.3250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
27,1,1.3750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
28,1,1.4250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
29,1,1.4750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
30,1,1.5250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
31,1,1.5750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
32,1,1.6250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
33,1,1.6750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
34,1,1.7250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
35,1,1.7750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
36,1,1.8250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
37,1,1.8750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
38,1,1.9250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
39,1,1.9750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
40,1,2.0250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
41,1,2.0750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
42,1,2.1250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
43,1,2.1750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
44,1,2.2250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
45,1,2.2750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
46,1,2.3250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
47,1,2.3750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
48,1,2.4250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
49,1,2.4750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
50,1,2.5250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
51,1,2.5750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
52,1,2.6250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
53,1,2.6750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
54,1,2.7250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
55,1,2.7750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
56,1,2.8250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
57,1,2.8750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
58,1,2.9250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
59,1,2.9750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
60,1,3.0250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
61,1,3.0750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
62,1,3.1250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
63,1,3.1750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
64,1,3.2250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
65,1,3.2750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
66,1,3.3250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
67,1,3.3750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
68,1,3.4250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
69,1,3.4750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
70,1,3.5250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
71,1,3.5750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
72,1,3.6250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
73,1,3.6750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
74,1,3.7250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
75,1,3.7750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
76,1,3.8250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
77,1,3.8750,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
78,1,3.9250,0.0750,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
79,1,3.9750,0.0750,1.000000e+00,3.549648e+00,1.133565e-17,1.000000e+00,0
80,1,4.0250,0.0750,1.000000e+00,3.549648e+00,9.799501e-17,1.000000e+00,0
81,1,4.0750,0.0750,1.000000e+00,3.549648e+00,-2.138530e-15,1.000000e+00,0
82,1,4.1250,0.0750,1.000000e+00,3.549648e+00,-2.986589e-14,1.000000e+00,0
83,1,4.1750,0.0750,1.000000e+00,3.549648e+00,-2.990754e-13,1.000000e+00,0
84,1,4.2250,0.0750,1.000000e+00,3.549648e+00,-2.839707e-12,1.000000e+00,0
85,1,4.2750,0.0750,1.000000e+00,3.549648e+00,-2.657040e-11,1.000000e+00,0
86,1,4.3250,0.0750,1.000000e+00,3.549648e+00,-2.453505e-10,1.000000e+00,0
87,1,4.3750,0.0750,1.000000e+00,3.549648e+00,-2.229385e-09,1.000000e+00,0
88,1,4.4250,0.0750,1.000000e+00,3.549648e+00,-1.986599e-08,1.000000e+00,0
89,1,4.4750,0.0750,1.000000e+00,3.549648e+00,-1.735507e-07,1.000000e+00,0
